proband_id,test_name,phase,trialn,digit,symbol,ans,f,rsp,rt
4432,digit_symbol,test,30,1,6,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym6.bmp,No,1503
4432,digit_symbol,test,31,5,4,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym4.bmp,No,1604
4432,digit_symbol,test,32,6,6,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym6.bmp,Yes,1703
4432,digit_symbol,test,33,2,2,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,1303
4432,digit_symbol,test,34,9,9,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym9.bmp,Yes,2303
4432,digit_symbol,test,35,7,7,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,1203
4432,digit_symbol,test,36,3,3,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,1203
4432,digit_symbol,test,37,1,8,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,2303
4432,digit_symbol,test,38,6,6,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym6.bmp,Yes,1703
4432,digit_symbol,test,39,7,7,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,1303
4432,digit_symbol,test,40,9,5,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,1603
4432,digit_symbol,test,41,7,9,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym9.bmp,No,1904
4432,digit_symbol,test,42,5,7,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym7.bmp,No,1502
4432,digit_symbol,test,43,2,2,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,3003
4432,digit_symbol,test,44,1,1,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym1.bmp,Yes,1203
4432,digit_symbol,test,45,6,4,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym4.bmp,No,2903
4433,digit_symbol,practice,0,2,2,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,13751
4433,digit_symbol,practice,1,6,6,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,Yes,4810
4433,digit_symbol,practice,2,8,4,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,No,4940
4433,digit_symbol,practice,3,4,4,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,5520
4433,digit_symbol,practice,4,7,7,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,3150
4433,digit_symbol,practice,5,6,5,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,4150
4433,digit_symbol,practice,6,2,8,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,3140
4433,digit_symbol,practice,7,9,2,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,3640
4433,digit_symbol,practice,8,3,7,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,No,3371
4433,digit_symbol,practice,9,5,6,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,No,2230
4433,digit_symbol,test,0,8,8,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,3505
4433,digit_symbol,test,1,1,4,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,No,3203
4433,digit_symbol,test,2,2,8,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,2201
4433,digit_symbol,test,3,6,2,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,3902
4433,digit_symbol,test,4,4,4,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,2701
4433,digit_symbol,test,5,9,5,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,Yes,4902
4433,digit_symbol,test,6,5,6,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,No,3402
4433,digit_symbol,test,7,3,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,3201
4433,digit_symbol,test,8,4,4,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,3101
4433,digit_symbol,test,9,9,9,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym9.bmp,Yes,2801
4433,digit_symbol,test,10,6,6,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,Yes,1701
4433,digit_symbol,test,11,1,1,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym1.bmp,Yes,2901
4433,digit_symbol,test,12,2,2,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,1802
4433,digit_symbol,test,13,7,7,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,2702
4433,digit_symbol,test,14,3,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,2401
4433,digit_symbol,test,15,8,8,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,3201
4433,digit_symbol,test,16,7,7,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,2501
4433,digit_symbol,test,17,5,3,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,No,2701
4433,digit_symbol,test,18,1,5,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,2802
4433,digit_symbol,test,19,4,4,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,2001
4433,digit_symbol,test,20,7,8,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,3001
4433,digit_symbol,test,21,4,4,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,2701
4433,digit_symbol,test,22,8,8,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,2601
4433,digit_symbol,test,23,3,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,2401
4433,digit_symbol,test,24,5,5,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,Yes,1701
4433,digit_symbol,test,25,3,1,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym1.bmp,No,2102
4433,digit_symbol,test,26,6,9,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym9.bmp,No,1902
4433,digit_symbol,test,27,2,2,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,2302
4433,digit_symbol,test,28,8,8,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,2301
4433,digit_symbol,test,29,9,2,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,5902
4434,digit_symbol,practice,0,2,2,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,4681
4434,digit_symbol,practice,1,6,6,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym6.bmp,Yes,1940
4434,digit_symbol,practice,2,8,4,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym4.bmp,No,1710
4434,digit_symbol,practice,3,4,4,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,1490
4434,digit_symbol,practice,4,7,7,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,1450
4434,digit_symbol,practice,5,6,5,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym5.bmp,Yes,2070
4434,digit_symbol,practice,6,2,8,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,3460
4434,digit_symbol,practice,7,9,2,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,1770
4434,digit_symbol,practice,8,3,7,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym7.bmp,No,1550
4434,digit_symbol,practice,9,5,6,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym6.bmp,No,2020
4434,digit_symbol,test,0,8,8,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,1706
4434,digit_symbol,test,1,1,4,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym4.bmp,No,1904
4434,digit_symbol,test,2,2,8,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,1403
4434,digit_symbol,test,3,6,2,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,1603
4434,digit_symbol,test,4,4,4,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,1003
4434,digit_symbol,test,5,9,5,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,2003
4434,digit_symbol,test,6,5,6,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym6.bmp,No,1603
4434,digit_symbol,test,7,3,3,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,1203
4434,digit_symbol,test,8,4,4,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,1203
4434,digit_symbol,test,9,9,9,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym9.bmp,Yes,1303
4434,digit_symbol,test,10,6,6,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym6.bmp,Yes,1103
4434,digit_symbol,test,11,1,1,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym1.bmp,Yes,1103
4434,digit_symbol,test,12,2,2,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,1103
4434,digit_symbol,test,13,7,7,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,1203
4434,digit_symbol,test,14,3,3,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,1303
4434,digit_symbol,test,15,8,8,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,1203
4434,digit_symbol,test,16,7,7,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,2504
4434,digit_symbol,test,17,5,3,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym3.bmp,No,1403
4434,digit_symbol,test,18,1,5,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,1403
4434,digit_symbol,test,19,4,4,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,1203
4434,digit_symbol,test,20,7,8,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,1603
4434,digit_symbol,test,21,4,4,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,1204
4434,digit_symbol,test,22,8,8,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,1703
4434,digit_symbol,test,23,3,3,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,1203
4434,digit_symbol,test,24,5,5,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym5.bmp,Yes,1304
4434,digit_symbol,test,25,3,1,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym1.bmp,No,1303
4434,digit_symbol,test,26,6,9,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym9.bmp,No,2003
4434,digit_symbol,test,27,2,2,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,1103
4434,digit_symbol,test,28,8,8,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,1204
4434,digit_symbol,test,29,9,2,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,1303
4434,digit_symbol,test,30,1,6,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym6.bmp,No,1203
4434,digit_symbol,test,31,5,4,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym4.bmp,No,1303
4434,digit_symbol,test,32,6,6,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym6.bmp,Yes,1403
4434,digit_symbol,test,33,2,2,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,1303
4434,digit_symbol,test,34,9,9,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym9.bmp,Yes,1203
4434,digit_symbol,test,35,7,7,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,1303
4434,digit_symbol,test,36,3,3,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,1104
4434,digit_symbol,test,37,1,8,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,1102
4434,digit_symbol,test,38,6,6,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym6.bmp,Yes,1303
4434,digit_symbol,test,39,7,7,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,1603
4434,digit_symbol,test,40,9,5,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,1303
4434,digit_symbol,test,41,7,9,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym9.bmp,No,1303
4434,digit_symbol,test,42,5,7,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym7.bmp,No,1403
4434,digit_symbol,test,43,2,2,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,1203
4434,digit_symbol,test,44,1,1,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym1.bmp,Yes,1003
4434,digit_symbol,test,45,6,4,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym4.bmp,No,1303
4434,digit_symbol,test,46,8,3,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym3.bmp,No,1303
4434,digit_symbol,test,47,2,2,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,1203
4434,digit_symbol,test,48,4,4,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,1203
4434,digit_symbol,test,49,9,1,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym1.bmp,No,1504
4434,digit_symbol,test,50,4,4,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,1103
4434,digit_symbol,test,51,5,5,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym5.bmp,Yes,1103
4434,digit_symbol,test,52,3,3,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,1003
4434,digit_symbol,test,53,8,8,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,1203
4434,digit_symbol,test,54,9,9,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym9.bmp,No,1103
4434,digit_symbol,test,55,7,7,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,2003
4434,digit_symbol,test,56,3,1,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym1.bmp,No,1303
4434,digit_symbol,test,57,9,7,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym7.bmp,No,1403
4434,digit_symbol,test,58,1,8,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,1203
4434,digit_symbol,test,59,8,9,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym9.bmp,No,1203
4434,digit_symbol,test,60,4,2,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,1203
4434,digit_symbol,test,61,2,6,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym6.bmp,No,1303
4435,digit_symbol,practice,0,2,2,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,10671
4435,digit_symbol,practice,1,6,6,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,Yes,6810
4435,digit_symbol,practice,2,8,4,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,No,8321
4435,digit_symbol,practice,3,4,4,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,2170
4435,digit_symbol,practice,4,7,7,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,2730
4435,digit_symbol,practice,5,6,5,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,3031
4435,digit_symbol,practice,6,2,8,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,3170
4435,digit_symbol,practice,7,9,2,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,2540
4435,digit_symbol,practice,8,3,7,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,No,2410
4435,digit_symbol,practice,9,5,6,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,No,2590
4435,digit_symbol,test,0,8,8,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,4606
4435,digit_symbol,test,1,1,4,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,No,3904
4435,digit_symbol,test,2,2,8,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,4303
4435,digit_symbol,test,3,6,2,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,1903
4435,digit_symbol,test,4,4,4,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,2603
4435,digit_symbol,test,5,9,5,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,4703
4435,digit_symbol,test,6,5,6,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,No,3904
4435,digit_symbol,test,7,3,3,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,2103
4435,digit_symbol,test,8,4,4,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,3403
4435,digit_symbol,test,9,9,9,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym9.bmp,Yes,3203
4435,digit_symbol,test,10,6,6,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,Yes,2903
4435,digit_symbol,test,11,1,1,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym1.bmp,Yes,3004
4435,digit_symbol,test,12,2,2,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,2903
4435,digit_symbol,test,13,7,7,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,2703
4435,digit_symbol,test,14,3,3,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,2803
4435,digit_symbol,test,15,8,8,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,3203
4435,digit_symbol,test,16,7,7,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,2103
4435,digit_symbol,test,17,5,3,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,No,2404
4435,digit_symbol,test,18,1,5,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,2103
4435,digit_symbol,test,19,4,4,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,3903
4435,digit_symbol,test,20,7,8,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,2403
4435,digit_symbol,test,21,4,4,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,2403
4435,digit_symbol,test,22,8,8,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,2603
4435,digit_symbol,test,23,3,3,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,2103
4435,digit_symbol,test,24,5,5,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,Yes,2904
4435,digit_symbol,test,25,3,1,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym1.bmp,No,2603
4435,digit_symbol,test,26,6,9,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym9.bmp,No,4003
4435,digit_symbol,test,27,2,2,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,2203
4435,digit_symbol,test,28,8,8,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,2803
4436,digit_symbol,practice,0,2,2,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,4750
4436,digit_symbol,practice,1,6,6,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym6.bmp,Yes,5240
4436,digit_symbol,practice,2,8,4,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym4.bmp,No,4001
4436,digit_symbol,practice,3,4,4,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,3220
4436,digit_symbol,practice,4,7,7,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,3630
4436,digit_symbol,practice,5,6,5,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,4521
4436,digit_symbol,practice,6,2,8,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,3440
4436,digit_symbol,practice,7,9,2,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,3480
4436,digit_symbol,practice,8,3,7,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym7.bmp,No,2250
4436,digit_symbol,practice,9,5,6,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym6.bmp,No,2900
4436,digit_symbol,test,0,8,8,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,5406
4436,digit_symbol,test,1,1,4,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym4.bmp,No,3003
4436,digit_symbol,test,2,2,8,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,3403
4436,digit_symbol,test,3,6,2,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,2104
4436,digit_symbol,test,4,4,4,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,2703
4436,digit_symbol,test,5,9,5,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,4103
4436,digit_symbol,test,6,5,6,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym6.bmp,No,2203
4436,digit_symbol,test,7,3,3,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,1703
4436,digit_symbol,test,8,4,4,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,3203
4436,digit_symbol,test,9,9,9,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym9.bmp,Yes,6604
4436,digit_symbol,test,10,6,6,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym6.bmp,Yes,2803
4436,digit_symbol,test,11,1,1,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym1.bmp,Yes,3103
