proband_id,test_name,phase,load,trialn,ans,array_f,probe_f,rsp,rt
4441,scap,test,5,4,Yes,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-9.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-10.BMP,No,1181
4441,scap,test,5,5,Yes,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-11.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-12.BMP,No,1150
4441,scap,test,5,6,No,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-13.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-14.BMP,No,1230
4441,scap,test,5,7,No,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-15.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-16.BMP,No,1220
4441,scap,test,5,8,No,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-17.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-18.BMP,No,1080
4441,scap,test,5,9,No,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-19.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-20.BMP,No,1280
4441,scap,test,5,10,No,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-21.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-22.BMP,No,1350
4441,scap,test,5,11,Yes,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-23.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-24.BMP,No,1320
4441,scap,test,5,12,No,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-25.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-26.BMP,No,1250
4441,scap,test,5,13,No,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-27.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-28.BMP,No,1240
4443,scap,practice,3,0,Yes,c:\Charlie\charlie\stimuli\visual\scap\practice-1.BMP,c:\Charlie\charlie\stimuli\visual\scap\practice-2.BMP,Yes,6980
4443,scap,practice,4,1,No,c:\Charlie\charlie\stimuli\visual\scap\practice-3.BMP,c:\Charlie\charlie\stimuli\visual\scap\practice-4.BMP,No,600
4443,scap,practice,5,2,Yes,c:\Charlie\charlie\stimuli\visual\scap\practice-5.BMP,c:\Charlie\charlie\stimuli\visual\scap\practice-6.BMP,Yes,1360
4443,scap,test,3,0,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-1.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-2.BMP,Yes,1690
4443,scap,test,3,1,No,c:\Charlie\charlie\stimuli\visual\scap\load3-3.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-4.BMP,No,1240
4443,scap,test,3,2,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-5.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-6.BMP,No,1920
4443,scap,test,3,3,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-7.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-8.BMP,No,2120
4443,scap,test,3,4,No,c:\Charlie\charlie\stimuli\visual\scap\load3-9.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-10.BMP,No,920
4443,scap,test,3,5,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-11.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-12.BMP,Yes,1420
4443,scap,test,3,6,No,c:\Charlie\charlie\stimuli\visual\scap\load3-13.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-14.BMP,No,1300
4443,scap,test,3,7,No,c:\Charlie\charlie\stimuli\visual\scap\load3-15.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-16.BMP,No,1190
4443,scap,test,3,8,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-17.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-18.BMP,Yes,950
4443,scap,test,3,9,No,c:\Charlie\charlie\stimuli\visual\scap\load3-19.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-20.BMP,No,910
4443,scap,test,3,10,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-21.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-22.BMP,Yes,1190
4443,scap,test,3,11,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-23.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-24.BMP,Yes,1320
4443,scap,test,3,12,No,c:\Charlie\charlie\stimuli\visual\scap\load3-25.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-26.BMP,No,1150
4443,scap,test,3,13,No,c:\Charlie\charlie\stimuli\visual\scap\load3-27.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-28.BMP,No,980
4443,scap,test,4,0,No,c:\Charlie\charlie\stimuli\visual\scap\load4-1.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-2.BMP,No,840
4443,scap,test,4,1,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-3.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-4.BMP,No,2880
4443,scap,test,4,2,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-5.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-6.BMP,Yes,1270
4443,scap,test,4,3,No,c:\Charlie\charlie\stimuli\visual\scap\load4-7.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-8.BMP,No,1090
4443,scap,test,4,4,No,c:\Charlie\charlie\stimuli\visual\scap\load4-9.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-10.BMP,No,1490
4443,scap,test,4,5,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-11.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-12.BMP,Yes,1940
4443,scap,test,4,6,No,c:\Charlie\charlie\stimuli\visual\scap\load4-13.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-14.BMP,No,1380
4443,scap,test,4,7,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-15.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-16.BMP,Yes,2281
4443,scap,test,4,8,No,c:\Charlie\charlie\stimuli\visual\scap\load4-17.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-18.BMP,Yes,3290
4443,scap,test,4,9,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-19.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-20.BMP,Yes,2480
4443,scap,test,4,10,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-21.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-22.BMP,Yes,1430
4443,scap,test,4,11,No,c:\Charlie\charlie\stimuli\visual\scap\load4-23.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-24.BMP,No,1781
4443,scap,test,4,12,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-25.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-26.BMP,No,1680
4443,scap,test,4,13,No,c:\Charlie\charlie\stimuli\visual\scap\load4-27.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-28.BMP,No,1251
4443,scap,test,5,0,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-1.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-2.BMP,Yes,1270
4443,scap,test,5,1,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-3.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-4.BMP,Yes,3091
4443,scap,test,5,2,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-5.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-6.BMP,Yes,1520
4443,scap,test,5,3,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-7.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-8.BMP,No,1670
4443,scap,test,5,4,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-9.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-10.BMP,Yes,1290
4443,scap,test,5,5,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-11.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-12.BMP,Yes,1140
4443,scap,test,5,6,No,c:\Charlie\charlie\stimuli\visual\scap\load5-13.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-14.BMP,No,1130
4443,scap,test,5,7,No,c:\Charlie\charlie\stimuli\visual\scap\load5-15.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-16.BMP,No,1310
4443,scap,test,5,8,No,c:\Charlie\charlie\stimuli\visual\scap\load5-17.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-18.BMP,No,2320
4443,scap,test,5,9,No,c:\Charlie\charlie\stimuli\visual\scap\load5-19.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-20.BMP,No,1090
4443,scap,test,5,10,No,c:\Charlie\charlie\stimuli\visual\scap\load5-21.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-22.BMP,Yes,1330
4443,scap,test,5,11,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-23.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-24.BMP,Yes,950
4443,scap,test,5,12,No,c:\Charlie\charlie\stimuli\visual\scap\load5-25.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-26.BMP,Yes,1421
4443,scap,test,5,13,No,c:\Charlie\charlie\stimuli\visual\scap\load5-27.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-28.BMP,Yes,2470
4444,scap,practice,3,0,Yes,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\practice-1.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\practice-2.BMP,Yes,1840
4444,scap,practice,4,1,No,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\practice-3.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\practice-4.BMP,No,640
4444,scap,practice,5,2,Yes,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\practice-5.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\practice-6.BMP,Yes,1150
4444,scap,test,3,0,Yes,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load3-1.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load3-2.BMP,Yes,800
4444,scap,test,3,1,No,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load3-3.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load3-4.BMP,No,650
4444,scap,test,3,2,Yes,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load3-5.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load3-6.BMP,No,1170
4444,scap,test,3,3,Yes,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load3-7.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load3-8.BMP,Yes,690
4444,scap,test,3,4,No,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load3-9.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load3-10.BMP,No,840
4444,scap,test,3,5,Yes,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load3-11.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load3-12.BMP,No,650
4444,scap,test,3,6,No,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load3-13.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load3-14.BMP,No,1090
4444,scap,test,3,7,No,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load3-15.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load3-16.BMP,No,1220
4444,scap,test,3,8,Yes,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load3-17.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load3-18.BMP,Yes,630
4444,scap,test,3,9,No,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load3-19.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load3-20.BMP,No,760
4444,scap,test,3,10,Yes,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load3-21.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load3-22.BMP,Yes,880
4444,scap,test,3,11,Yes,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load3-23.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load3-24.BMP,Yes,600
4444,scap,test,3,12,No,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load3-25.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load3-26.BMP,No,620
4444,scap,test,3,13,No,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load3-27.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load3-28.BMP,No,790
4444,scap,test,4,0,No,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load4-1.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load4-2.BMP,No,810
4444,scap,test,4,1,Yes,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load4-3.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load4-4.BMP,Yes,560
4444,scap,test,4,2,Yes,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load4-5.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load4-6.BMP,No,660
4444,scap,test,4,3,No,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load4-7.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load4-8.BMP,No,960
4444,scap,test,4,4,No,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load4-9.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load4-10.BMP,Yes,1310
4444,scap,test,4,5,Yes,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load4-11.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load4-12.BMP,No,1500
4444,scap,test,4,6,No,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load4-13.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load4-14.BMP,No,780
4444,scap,test,4,7,Yes,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load4-15.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load4-16.BMP,Yes,610
4444,scap,test,4,8,No,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load4-17.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load4-18.BMP,No,940
4444,scap,test,4,9,Yes,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load4-19.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load4-20.BMP,Yes,610
4444,scap,test,4,10,Yes,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load4-21.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load4-22.BMP,Yes,840
4444,scap,test,4,11,No,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load4-23.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load4-24.BMP,Yes,1200
4444,scap,test,4,12,Yes,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load4-25.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load4-26.BMP,No,1130
4444,scap,test,4,13,No,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load4-27.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load4-28.BMP,No,1130
4444,scap,test,5,0,Yes,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-1.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-2.BMP,Yes,1220
4444,scap,test,5,1,Yes,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-3.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-4.BMP,No,1370
4444,scap,test,5,2,Yes,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-5.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-6.BMP,Yes,910
4444,scap,test,5,3,Yes,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-7.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-8.BMP,Yes,960
4444,scap,test,5,4,Yes,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-9.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-10.BMP,Yes,1260
4444,scap,test,5,5,Yes,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-11.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-12.BMP,No,880
4444,scap,test,5,6,No,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-13.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-14.BMP,No,950
4444,scap,test,5,7,No,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-15.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-16.BMP,No,1380
4444,scap,test,5,8,No,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-17.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-18.BMP,No,1950
4444,scap,test,5,9,No,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-19.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-20.BMP,No,1560
4444,scap,test,5,10,No,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-21.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-22.BMP,Yes,660
4444,scap,test,5,11,Yes,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-23.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-24.BMP,Yes,811
4444,scap,test,5,12,No,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-25.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-26.BMP,No,1290
4444,scap,test,5,13,No,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-27.BMP,C:\Users\oleach\Charlie\charlie\stimuli\visual\scap\load5-28.BMP,No,1250
4445,scap,practice,3,0,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\practice-1.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\practice-2.BMP,No,3391
4445,scap,practice,4,1,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\practice-3.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\practice-4.BMP,No,1260
4445,scap,practice,5,2,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\practice-5.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\practice-6.BMP,No,1750
4445,scap,test,3,0,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-1.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-2.BMP,Yes,1070
4445,scap,test,3,1,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-3.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-4.BMP,No,1070
4445,scap,test,3,2,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-5.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-6.BMP,Yes,910
4445,scap,test,3,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-7.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-8.BMP,No,1020
4445,scap,test,3,4,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-9.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-10.BMP,No,1350
4445,scap,test,3,5,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-11.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-12.BMP,Yes,1980
4445,scap,test,3,6,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-13.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-14.BMP,No,1220
4445,scap,test,3,7,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-15.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-16.BMP,No,890
4445,scap,test,3,8,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-17.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-18.BMP,Yes,1150
4445,scap,test,3,9,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-19.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-20.BMP,No,1160
4445,scap,test,3,10,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-21.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-22.BMP,Yes,2640
4445,scap,test,3,11,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-23.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-24.BMP,Yes,991
4445,scap,test,3,12,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-25.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-26.BMP,No,780
4445,scap,test,3,13,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-27.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-28.BMP,No,850
4445,scap,test,4,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-1.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-2.BMP,No,740
4445,scap,test,4,1,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-3.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-4.BMP,Yes,1150
4445,scap,test,4,2,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-5.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-6.BMP,Yes,1931
4445,scap,test,4,3,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-7.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-8.BMP,No,2010
4445,scap,test,4,4,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-9.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-10.BMP,No,1320
4445,scap,test,4,5,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-11.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-12.BMP,Yes,1380
4445,scap,test,4,6,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-13.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-14.BMP,No,1600
4445,scap,test,4,7,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-15.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-16.BMP,No,960
4445,scap,test,4,8,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-17.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-18.BMP,No,1300
4445,scap,test,4,9,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-19.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-20.BMP,No,1300
4445,scap,test,4,10,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-21.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-22.BMP,No,1100
4445,scap,test,4,11,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-23.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-24.BMP,Yes,720
4445,scap,test,4,12,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-25.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-26.BMP,No,1420
4445,scap,test,4,13,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-27.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-28.BMP,No,1260
4445,scap,test,5,0,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-1.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-2.BMP,No,1170
4445,scap,test,5,1,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-3.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-4.BMP,Yes,2270
4445,scap,test,5,2,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-5.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-6.BMP,Yes,1360
4445,scap,test,5,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-7.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-8.BMP,Yes,1040
4445,scap,test,5,4,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-9.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-10.BMP,Yes,2061
4445,scap,test,5,5,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-11.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-12.BMP,No,1750
4445,scap,test,5,6,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-13.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-14.BMP,No,1000
4445,scap,test,5,7,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-15.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-16.BMP,No,820
4445,scap,test,5,8,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-17.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-18.BMP,No,930
4445,scap,test,5,9,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-19.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-20.BMP,No,960
4445,scap,test,5,10,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-21.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-22.BMP,Yes,1310
4445,scap,test,5,11,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-23.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-24.BMP,Yes,1141
4445,scap,test,5,12,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-25.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-26.BMP,No,1040
4445,scap,test,5,13,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-27.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-28.BMP,Yes,940
