proband_id,test_name,phase,trialn,task,pos,dir,switch,cong,f,ans,rsp,rt
4436,switching,random,25,Direction,Right,Right,Switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,320
4436,switching,random,26,Direction,Right,Left,Non-switch,Incongruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Right,720
4436,switching,random,27,Direction,Right,Right,Non-switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1610
4436,switching,random,28,Position,Right,Right,Switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,1290
4436,switching,random,29,Direction,Left,Right,Switch,Incongruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Left,1240
4436,switching,random,30,Direction,Right,Right,Non-switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,950
4436,switching,random,31,Direction,Right,Right,Non-switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,730
4436,switching,random,32,Direction,Left,Left,Non-switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,690
4436,switching,random,33,Direction,Right,Left,Non-switch,Incongruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Right,1350
4436,switching,random,34,Position,Right,Right,Switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,1100
4436,switching,random,35,Direction,Left,Right,Switch,Incongruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Left,771
4436,switching,random,36,Position,Right,Left,Switch,Incongruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,760
4436,switching,random,37,Position,Right,Right,Non-switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,1570
4436,switching,random,38,Position,Right,Right,Non-switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Left,1000
4436,switching,random,39,Position,Left,Left,Non-switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Right,1260
4436,switching,random,40,Direction,Left,Left,Switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,3370
4436,switching,random,41,Position,Right,Right,Switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,2310
4436,switching,random,42,Direction,Left,Right,Switch,Incongruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Left,860
4436,switching,random,43,Position,Left,Right,Switch,Incongruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,830
4436,switching,random,44,Direction,Left,Right,Switch,Incongruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Left,670
4436,switching,random,45,Position,Right,Left,Switch,Incongruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Left,3342
4436,switching,random,46,Position,Left,Left,Non-switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,1510
4436,switching,random,47,Position,Left,Left,Non-switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,2010
4436,switching,random,48,Direction,Left,Left,Switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,920
4436,switching,random,49,Direction,Left,Left,Non-switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,2140
4436,switching,random,50,Direction,Right,Right,Non-switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,650
4436,switching,random,51,Direction,Right,Left,Non-switch,Incongruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Right,1490
4436,switching,random,52,Direction,Left,Right,Non-switch,Incongruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,280
4436,switching,random,53,Direction,Right,Right,Non-switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1570
4436,switching,random,54,Position,Right,Left,Switch,Incongruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,9041
4436,switching,random,55,Position,Left,Left,Non-switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,1210
4436,switching,random,56,Direction,Left,Left,Switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,710
4436,switching,random,57,Position,Left,Left,Switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,640
4436,switching,random,58,Position,Left,Right,Non-switch,Incongruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,820
4436,switching,random,59,Direction,Left,Left,Switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,660
4436,switching,random,60,Position,Left,Right,Switch,Incongruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,870
4436,switching,random,61,Position,Right,Right,Non-switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,1320
4436,switching,random,62,Direction,Right,Left,Switch,Incongruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,860
4436,switching,random,63,Position,Right,Right,Switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,960
4436,switching,random,64,Direction,Left,Left,Switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,910
4436,switching,random,65,Direction,Right,Left,Non-switch,Incongruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Right,3411
4436,switching,random,66,Position,Left,Right,Switch,Incongruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,1650
4436,switching,random,67,Position,Left,Right,Non-switch,Incongruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,5260
4436,switching,random,68,Direction,Left,Left,Switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,900
4436,switching,random,69,Direction,Right,Left,Non-switch,Incongruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Right,1380
4436,switching,random,70,Direction,Right,Left,Non-switch,Incongruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Right,760
4436,switching,random,71,Direction,Right,Right,Non-switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1010
4436,switching,random,72,Position,Left,Left,Switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,770
4436,switching,random,73,Position,Left,Right,Non-switch,Incongruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,700
4436,switching,random,74,Direction,Left,Right,Switch,Incongruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Left,650
4436,switching,random,75,Position,Left,Left,Switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,900
4436,switching,random,76,Direction,Left,Left,Switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,2041
4436,switching,random,77,Position,Left,Right,Switch,Incongruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,1230
4436,switching,random,78,Position,Left,Right,Non-switch,Incongruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,580
4436,switching,random,79,Direction,Left,Left,Switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Right,910
4436,switching,random,80,Position,Right,Left,Switch,Incongruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Left,740
4436,switching,random,81,Direction,Right,Left,Switch,Incongruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,500
4436,switching,random,82,Direction,Right,Left,Non-switch,Incongruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,380
4436,switching,random,83,Position,Right,Right,Switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,950
4436,switching,random,84,Direction,Right,Left,Switch,Incongruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Right,280
4436,switching,random,85,Direction,Left,Right,Non-switch,Incongruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Left,1150
4436,switching,random,86,Position,Left,Right,Switch,Incongruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,370
4436,switching,random,87,Direction,Right,Right,Switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Left,390
4436,switching,random,88,Direction,Right,Right,Non-switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1240
4436,switching,random,89,Position,Right,Left,Switch,Incongruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,11161
4436,switching,random,90,Position,Left,Right,Non-switch,Incongruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,1050
4436,switching,random,91,Position,Right,Left,Non-switch,Incongruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,750
4436,switching,random,92,Direction,Left,Left,Switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,770
4436,switching,random,93,Position,Right,Right,Switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,810
4436,switching,random,94,Direction,Right,Right,Switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,990
4436,switching,random,95,Direction,Left,Left,Non-switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,750
4436,switching,random,96,Position,Right,Right,Switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,860
4436,switching,random,97,Position,Left,Left,Non-switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,820
4436,switching,random,98,Position,Right,Right,Non-switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,1190
4436,switching,random,99,Position,Left,Left,Non-switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,500
4436,switching,random,100,Position,Right,Right,Non-switch,Congruent,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,570
4439,switching,practice,0,Position,Left,Right,n/a,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Right,9141
4439,switching,practice,1,Position,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,11640
4439,switching,practice,2,Direction,Left,Right,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,2591
4439,switching,practice,3,Direction,Right,Left,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1230
4439,switching,practice,4,Position,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,1980
4439,switching,practice,5,Position,Right,Left,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,4850
4439,switching,practice,6,Direction,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,990
4439,switching,practice,7,Direction,Right,Left,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,820
4439,switching,practice,8,Position,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,1601
4439,switching,predictable,0,Position,Left,Left,n/a,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,4390
4439,switching,predictable,1,Position,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,4011
4439,switching,predictable,2,Direction,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1210
4439,switching,predictable,3,Direction,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1150
4439,switching,predictable,4,Position,Left,Right,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,1860
4439,switching,predictable,5,Position,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,1350
4439,switching,predictable,6,Direction,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,910
4439,switching,predictable,7,Direction,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Left,1920
4439,switching,predictable,8,Position,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,3480
4439,switching,predictable,9,Position,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,4000
4439,switching,predictable,10,Direction,Left,Right,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,2201
4439,switching,predictable,11,Direction,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1060
4439,switching,predictable,12,Position,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,2260
4439,switching,predictable,13,Position,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,1150
4439,switching,predictable,14,Direction,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,2250
4439,switching,predictable,15,Direction,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1400
4439,switching,predictable,16,Position,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,3030
4439,switching,predictable,17,Position,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,1950
4439,switching,predictable,18,Direction,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,3201
4439,switching,predictable,19,Direction,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1140
4439,switching,predictable,20,Position,Left,Right,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,1140
4439,switching,predictable,21,Position,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,1030
4439,switching,predictable,22,Direction,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,4760
4439,switching,predictable,23,Direction,Right,Left,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,4020
4439,switching,predictable,24,Position,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,2911
4439,switching,predictable,25,Position,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,1250
4439,switching,predictable,26,Direction,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1450
4439,switching,predictable,27,Direction,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1690
4439,switching,predictable,28,Position,Left,Right,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,1260
4439,switching,predictable,29,Position,Right,Left,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Left,1860
4439,switching,predictable,30,Direction,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,2470
4439,switching,predictable,31,Direction,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,2070
4439,switching,predictable,32,Position,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,2270
4439,switching,predictable,33,Position,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,2501
4439,switching,predictable,34,Direction,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1630
4439,switching,predictable,35,Direction,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,890
4439,switching,predictable,36,Position,Left,Right,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,1290
4439,switching,predictable,37,Position,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,1240
4439,switching,predictable,38,Direction,Left,Right,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1690
4439,switching,predictable,39,Direction,Right,Left,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,800
4439,switching,predictable,40,Position,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,2220
4439,switching,predictable,41,Position,Right,Left,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,1360
4439,switching,predictable,42,Direction,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,3060
4439,switching,predictable,43,Direction,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,2031
4439,switching,predictable,44,Position,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,3470
4439,switching,predictable,45,Position,Right,Left,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,660
4439,switching,predictable,46,Direction,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,2000
4439,switching,predictable,47,Direction,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,850
4439,switching,predictable,48,Position,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,1830
4439,switching,predictable,49,Position,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,2140
4439,switching,predictable,50,Direction,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1400
4439,switching,predictable,51,Direction,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,780
4439,switching,predictable,52,Position,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,2041
4439,switching,predictable,53,Position,Right,Left,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,1220
4439,switching,predictable,54,Direction,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,2540
4439,switching,predictable,55,Direction,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1980
4439,switching,predictable,56,Position,Left,Right,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,1270
4439,switching,predictable,57,Position,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,870
4439,switching,predictable,58,Direction,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1230
4439,switching,predictable,59,Direction,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,990
4439,switching,predictable,60,Position,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,2080
4439,switching,predictable,61,Position,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,820
4439,switching,predictable,62,Direction,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1170
4439,switching,predictable,63,Direction,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1231
4439,switching,predictable,64,Position,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,1730
4439,switching,predictable,65,Position,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,1180
4439,switching,predictable,66,Direction,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,960
4439,switching,predictable,67,Direction,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,960
4439,switching,predictable,68,Position,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,1960
4439,switching,predictable,69,Position,Right,Left,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,2260
4439,switching,predictable,70,Direction,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1700
4439,switching,predictable,71,Direction,Right,Left,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,490
4439,switching,predictable,72,Position,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,2240
4439,switching,predictable,73,Position,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,1840
4439,switching,predictable,74,Direction,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1951
4439,switching,predictable,75,Direction,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,910
4439,switching,predictable,76,Position,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,3380
4439,switching,predictable,77,Position,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,1650
4439,switching,predictable,78,Direction,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1000
4439,switching,predictable,79,Direction,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1060
4439,switching,predictable,80,Position,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Left,2780
4439,switching,predictable,81,Position,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,2460
4439,switching,predictable,82,Direction,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,3411
4439,switching,predictable,83,Direction,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,590
4439,switching,predictable,84,Position,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,2200
4439,switching,predictable,85,Position,Right,Left,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,1220
4439,switching,predictable,86,Direction,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,2260
4439,switching,predictable,87,Direction,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,950
4439,switching,predictable,88,Position,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,790
